,Unnamed: 0,rank,City,Country,Population,Prev,Growth,Area,GDP,Traffic_Index,CO2_Emission_Index,Temp_Jan,Temp_Feb,Temp_Mar,Temp_Apr,Temp_May,Temp_Jun,Temp_Jul,Temp_Aug,Temp_Sep,Temp_Oct,Temp_Nov,Temp_Dec,Temp_Avg,AQI_Avg,O3_Avg,SO2_Avg,PM2.5_Avg,PM10_Avg,CO_Avg,NO2_Avg,NO_Avg,NOX_Avg,C6H6_Avg,NMHC_Avg,GDP_Per_Capita,AQI_Max,AQI_Min,dominant_pollutant
306,306,307,Jamshedpur,India,1629621,1599434,0.0189,224,,205.21,6005.35,19.0,22.0,27.0,31.0,32.0,31.0,29.0,29.0,29.0,27.0,23.0,19.0,27.0,158.32919254658384,20.285714285714285,22.59006211180124,84.43478260869566,137.77639751552795,1276.4968944099378,24.130434782608695,11.236024844720497,37.83229813664596,7.012422360248447,0.0,2337.9495,205.0,68.0,PM2.5
307,307,308,Tabriz,Iran,1627304,1611133,0.01,324,,215.39,7161.07,-1.0,1.0,6.0,12.0,17.0,23.0,27.0,27.0,22.0,15.0,7.0,2.0,13.0,161.25,24.5,25.25,84.25,138.0,693.75,24.75,6.5,28.0,3.0,0.0,5829.7217,,,PM2.5
308,308,309,Yinchuan,China,1626584,1579049,0.0301,8.875,,154.61,3442.37,-7.0,-2.0,5.0,13.0,18.0,23.0,25.0,23.0,17.0,11.0,3.0,-5.0,10.0,95.0125,11.51875,4.14375,32.08125,88.71875,1181.15,30.5125,0.0,0.0,0.0,0.0,10710.3777,157.0,39.0,PM2.5
309,309,310,Jilin,China,1623240,1603332,0.0124,27.166,,154.61,3442.37,-18.0,-12.0,-3.0,7.0,15.0,20.0,23.0,22.0,15.0,7.0,-4.0,-14.0,5.0,80.05625,23.2,3.70625,26.06875,41.4625,643.39375,12.86875,0.0,0.0,0.0,0.0,10710.3777,146.0,34.0,PM2.5
310,310,311,Srinagar,India,1622454,1585774,0.0231,294,,205.21,6005.35,3.0,6.0,11.0,14.0,19.0,22.0,24.0,24.0,20.0,15.0,9.0,5.0,14.0,124.4223602484472,32.37888198757764,1.9006211180124224,47.52173913043478,75.65217391304348,507.09316770186336,11.894409937888199,8.838509316770187,21.633540372670808,3.701863354037267,0.0,2337.9495,173.0,42.0,PM2.5
311,311,312,Batam,Indonesia,1617168,1546064,0.046,1.595,35.3,195.5,7119.87,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,28.0,63.192546583850934,40.49068322981366,3.1925465838509317,18.496894409937887,40.559006211180126,243.8944099378882,12.962732919254659,0.2360248447204969,0.6708074534161491,0.09937888198757763,0.0,4374.1938,156.0,38.0,PM2.5
312,312,313,Ulaanbaatar,Mongolia,1615094,1584358,0.0194,4.704,,,,-22.0,-17.0,-8.0,2.0,9.0,15.0,18.0,16.0,9.0,0.0,-12.0,-20.0,-1.0,222.11801242236024,18.242236024844722,36.49068322981366,160.03726708074535,162.40372670807454,328.58385093167703,20.248447204968944,0.0,0.0,0.0,0.0,4493.4519,461.0,43.0,PM2.5
313,313,314,Marseille,France,1613797,1608236,0.0035,240.6,104.1,125.7,3189.0,7.0,8.0,11.0,14.0,18.0,22.0,25.0,25.0,21.0,17.0,11.0,8.0,16.0,65.61490683229813,21.304347826086957,1.5838509316770186,23.0,33.06211180124224,192.95652173913044,24.273291925465838,9.111801242236025,16.496894409937887,0.9875776397515528,0.0,43958.7034,387.0,39.0,PM2.5
314,314,315,Makassar,Indonesia,1612249,1583553,0.0181,175.8,37.7,195.5,7119.87,27.0,27.0,27.0,28.0,28.0,27.0,27.0,27.0,28.0,28.0,28.0,27.0,27.0,57.65,25.75625,1.08125,16.725,28.7,294.2625,10.76875,0.0,0.0,0.0,0.0,4374.1938,91.0,23.0,PM2.5
315,315,316,Yichang,China,1605526,1548423,0.0369,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
316,316,317,Aurangabad,India,1599927,1558412,0.0266,139,,205.21,6005.35,21.0,24.0,28.0,31.0,33.0,29.0,26.0,26.0,26.0,26.0,24.0,22.0,26.0,151.6024844720497,24.049689440993788,7.111801242236025,62.17391304347826,90.77018633540372,801.0310559006211,8.490683229813664,1.8074534161490683,5.732919254658385,3.782608695652174,0.0,2337.9495,163.0,86.0,PM2.5
317,317,318,Muscat,Oman,1589865,1549729,0.0259,3.500,,121.91,5980.41,22.0,23.0,26.0,30.0,34.0,34.0,32.0,30.0,31.0,31.0,27.0,24.0,29.0,148.125,35.25,6.125,60.625,85.5,518.75,7.125,1.125,5.0,3.125,0.0,16111.8051,,,PM2.5
318,318,319,Qinhuangdao,China,1585961,1535223,0.033,,,154.61,3442.37,-7.0,-3.0,3.0,11.0,18.0,22.0,25.0,24.0,18.0,11.0,2.0,-5.0,10.0,,,,,,,,,,,,10710.3777,,,
319,319,320,Philadelphia,United States,1585010,1584540,0.0003,367,454.692,151.34,7301.07,1.0,2.0,6.0,12.0,18.0,23.0,26.0,25.0,21.0,14.0,9.0,4.0,13.0,74.7051282051282,17.73076923076923,0.7884615384615384,23.884615384615383,50.30769230769231,306.5,28.96153846153846,6.4423076923076925,21.96794871794872,0.0,0.0,66678.0263,106.0,32.0,PM2.5
320,320,321,Cordoba,Argentina,1584599,1571944,0.0081,,,169.84,4095.17,24.0,23.0,21.0,18.0,14.0,12.0,11.0,13.0,15.0,19.0,21.0,23.0,18.0,,,,,,,,,,,,11300.1571,,,
321,321,322,Qiqihaer,China,1583663,1559581,0.0154,42.206,,154.61,3442.37,,,,,,,,,,,,,,87.5875,13.3625,15.73125,30.30625,67.1875,657.48125,16.875,0.0,0.0,0.0,0.0,10710.3777,175.0,33.0,PM2.5
322,322,323,Xining,China,1583164,1539437,0.0284,7.596,,154.61,3442.37,-7.0,-3.0,3.0,8.0,12.0,16.0,18.0,17.0,13.0,8.0,1.0,-5.0,7.0,27.829113924050635,26.968354430379748,0.0,5.715189873417722,8.075949367088608,127.31012658227849,2.588607594936709,0.0,0.0,0.0,0.0,10710.3777,47.0,14.0,O3
323,323,324,Karaj,Iran,1582351,1580413,0.0012,,,215.39,7161.07,5.0,7.0,11.0,17.0,23.0,28.0,31.0,30.0,26.0,20.0,12.0,7.0,18.0,,,,,,,,,,,,5829.7217,,,
324,324,325,San Antonio,United States,1581730,1564490,0.011,1.307,133.633,151.34,7301.07,11.0,14.0,17.0,21.0,25.0,28.0,30.0,30.0,27.0,22.0,16.0,12.0,21.0,60.28125,21.09375,0.14375,16.78125,51.1125,49.55,20.725,7.575,13.2875,0.0,0.0,66678.0263,95.0,22.0,PM2.5
325,325,326,Calgary,Canada,1580659,1547484,0.0214,825.3,77.847,139.81,5337.14,-6.0,-5.0,-1.0,5.0,10.0,14.0,17.0,16.0,12.0,6.0,-2.0,-6.0,5.0,43.5,14.3375,0.0625,9.9875,29.46875,351.41875,35.00625,16.84375,39.2,0.0,1.15,48137.4033,74.0,10.0,PM2.5
326,326,327,Hengyang,China,1573731,1527107,0.0305,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
327,327,328,Daejon,South Korea,1569459,1565656,0.0024,539.8,,146.1,2766.2,,,,,,,,,,,,,,28.23125,30.29375,0.0,4.69375,10.9625,139.75,9.8625,7.1375,16.8125,0.0,0.0,33999.6818,53.0,26.0,O3
328,328,329,Monrovia,Liberia,1569013,1517235,0.0341,35.59,,,,27.0,28.0,28.0,28.0,28.0,27.0,25.0,25.0,26.0,27.0,27.0,27.0,27.0,79.49375,16.7125,0.06875,25.575,53.7375,479.11875,30.80625,7.075,25.8,0.0,18.625,621.0181,151.0,25.0,PM2.5
329,329,330,Tiruppur,India,1558993,1496389,0.0418,159.6,,205.21,6005.35,25.0,27.0,29.0,30.0,29.0,28.0,27.0,27.0,27.0,27.0,26.0,25.0,27.0,86.97452229299363,10.668789808917197,3.5031847133757963,29.420382165605094,44.34394904458599,476.1528662420382,11.019108280254777,3.394904458598726,16.394904458598727,0.044585987261146494,0.0,2337.9495,156.0,44.0,PM2.5
330,330,331,Rosario,Argentina,1553530,1532128,0.014,,,169.84,4095.17,25.0,24.0,22.0,18.0,14.0,12.0,11.0,13.0,15.0,18.0,21.0,24.0,18.0,,,,,,,,,,,,11300.1571,,,
331,331,332,Munich,Germany,1553373,1538302,0.0098,310.7,190.0,104.79,2405.51,0.0,0.0,4.0,9.0,13.0,17.0,19.0,18.0,14.0,10.0,5.0,1.0,9.0,28.305732484076433,12.681528662420382,0.5859872611464968,6.624203821656051,10.222929936305732,263.2738853503185,11.433121019108281,20.64968152866242,0.0,0.35668789808917195,0.0,49548.2308,107.0,12.0,PM2.5
332,332,333,Gaoxiong,Taiwan,1541861,1537640,0.0027,,,113.41,3245.35,,,,,,,,,,,,,,,,,,,,,,,,,26564.4408,,,
333,333,334,Harare,Zimbabwe,1541824,1529920,0.0078,960.6,,,,22.0,22.0,21.0,20.0,17.0,15.0,15.0,17.0,20.0,22.0,23.0,22.0,20.0,21.3,10.9,0.7,3.4,5.7,188.2,8.7,12.7,0.0,0.1,0.0,1710.2907,,,PM2.5
334,334,335,Ciudad Juarez,Mexico,1539758,1519214,0.0135,321.2,,176.1,7044.33,9.0,12.0,17.0,21.0,25.0,31.0,29.0,29.0,25.0,21.0,14.0,9.0,20.0,69.79746835443038,53.335443037974684,5.80379746835443,12.037974683544304,18.772151898734176,193.04430379746836,13.183544303797468,0.0,0.0,0.0,0.0,9962.5973,167.0,30.0,PM2.5
335,335,336,Anyang,China,1524622,1460114,0.0442,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
336,336,337,Kananga,DR Congo,1524234,1458400,0.0451,743,,,,24.0,24.0,24.0,25.0,24.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,24.0,52.075949367088604,32.22784810126582,0.9556962025316456,13.930379746835444,35.5126582278481,108.0126582278481,18.360759493670887,0.0,0.0,0.0,0.0,568.0465,118.0,34.0,PM2.5
337,337,338,Gwangju,South Korea,1523822,1521506,0.0015,501.2,36.8,146.1,2766.2,1.0,3.0,8.0,13.0,19.0,24.0,26.0,27.0,23.0,17.0,10.0,3.0,15.0,84.68125,24.65,3.2875,28.6625,41.25,722.21875,22.3125,0.0,0.0,0.0,0.0,33999.6818,155.0,35.0,PM2.5
338,338,339,Suqian,China,1520240,1440060,0.0557,8.555,,154.61,3442.37,,,,,,,,,,,,,,133.2375,19.45625,4.65,61.825,101.14375,732.7125,29.05,0.0,0.0,0.0,0.0,10710.3777,198.0,56.0,PM2.5
339,339,340,Jining Shandong,China,1518329,1494249,0.0161,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
340,340,341,Medina,Saudi Arabia,1517501,1488782,0.0193,,,131.58,6872.21,18.0,21.0,24.0,29.0,33.0,36.0,36.0,37.0,35.0,30.0,24.0,20.0,29.0,,,,,,,,,,,,22355.5951,,,
341,341,342,Yekaterinburg,Russia,1513142,1503812,0.0062,468,,181.39,4341.94,-13.0,-12.0,-4.0,4.0,12.0,17.0,19.0,16.0,10.0,3.0,-6.0,-11.0,3.0,63.24528301886792,21.471698113207548,2.849056603773585,18.22012578616352,34.723270440251575,165.0754716981132,40.18238993710692,0.0,0.0,0.0,0.0,11427.845,165.0,49.0,PM2.5
342,342,343,Abu Dhabi,United Arab Emirates,1511768,1482816,0.0195,972,119.0,168.78,7981.74,,,,,,,,,,,,,,84.5126582278481,44.36708860759494,2.9050632911392404,28.088607594936708,66.39873417721519,165.70253164556962,35.936708860759495,0.0,0.0,0.0,0.0,44953.0577,132.0,53.0,PM2.5
343,343,344,Jodhpur,India,1509826,1471900,0.0258,233.5,,205.21,6005.35,16.0,20.0,25.0,30.0,34.0,34.0,31.0,29.0,29.0,28.0,22.0,18.0,26.0,153.54716981132074,21.0251572327044,2.981132075471698,70.83647798742139,151.11320754716982,752.2201257861635,32.0188679245283,27.10062893081761,46.943396226415096,4.40251572327044,0.0,2337.9495,372.0,52.0,PM2.5
344,344,345,Grande Sao Luis,Brazil,1498475,1485763,0.0086,,,175.56,5556.94,25.0,25.0,24.0,23.0,20.0,19.0,19.0,20.0,21.0,23.0,23.0,24.0,22.0,,,,,,,,,,,,9638.1461,,,
345,345,346,Edmonton,Canada,1491076,1461182,0.0205,684.4,66.836,139.81,5337.14,-8.0,-8.0,-3.0,5.0,12.0,16.0,19.0,18.0,13.0,6.0,-4.0,-10.0,5.0,56.49367088607595,15.708860759493671,0.2911392405063291,15.253164556962025,46.51898734177215,422.3607594936709,26.854430379746834,6.531645569620253,21.227848101265824,0.7721518987341772,2.2151898734177213,48137.4033,172.0,21.0,PM2.5
346,346,347,Natal,Brazil,1485363,1456844,0.0196,,,175.56,5556.94,28.0,28.0,28.0,28.0,27.0,26.0,25.0,25.0,26.0,27.0,27.0,28.0,27.0,,,,,,,,,,,,9638.1461,,,
347,347,348,Tegucigalpa,Honduras,1485300,1444085,0.0285,1.502,,,,20.0,21.0,23.0,24.0,24.0,24.0,23.0,24.0,23.0,23.0,21.0,21.0,23.0,65.57575757575758,12.363636363636363,0.30303030303030304,15.424242424242424,48.42424242424242,385.1818181818182,25.484848484848484,6.606060606060606,20.151515151515152,0.6666666666666666,0.6666666666666666,2540.0003,,,PM2.5
348,348,349,Onitsha,Nigeria,1482971,1414790,0.0482,52,,307.47,7925.7,,,,,,,,,,,,,,77.0,5.0,0.0,27.0,112.0,496.0,32.0,7.0,22.0,1.0,0.0,2346.8323,,,PM10
349,349,350,N-Djamena,Chad,1476115,1422547,0.0377,104,,,,,,,,,,,,,,,,,77.0,5.0,0.0,27.0,112.0,496.0,32.0,7.0,22.0,1.0,0.0,741.7683,,,PM10
350,350,351,Ranchi,India,1474748,1439195,0.0247,175.1,,205.21,6005.35,17.0,20.0,24.0,29.0,30.0,29.0,26.0,26.0,26.0,24.0,21.0,17.0,24.0,158.4551282051282,27.384615384615383,15.435897435897436,72.2051282051282,117.13461538461539,620.5833333333334,31.903846153846153,8.58974358974359,32.02564102564103,5.884615384615385,0.0,2337.9495,178.0,120.0,PM2.5
351,351,352,Kathmandu,Nepal,1471867,1423515,0.034,49.45,,,,11.0,14.0,17.0,21.0,23.0,25.0,25.0,25.0,24.0,21.0,16.0,12.0,19.0,132.5375,13.7625,2.2,52.6625,108.3,803.44375,17.6625,5.30625,19.13125,1.33125,0.0,1113.2296,171.0,62.0,PM2.5
352,352,353,Jabalpur,India,1471644,1449787,0.0151,367,,205.21,6005.35,17.0,21.0,26.0,31.0,34.0,32.0,28.0,27.0,28.0,26.0,22.0,19.0,26.0,155.71698113207546,27.61006289308176,6.666666666666667,75.0503144654088,166.11320754716982,972.3333333333334,19.67924528301887,4.578616352201258,24.371069182389938,0.006289308176100629,0.0,2337.9495,300.0,85.0,PM2.5
353,353,354,Mandalay,Myanmar,1469193,1437554,0.022,163.8,,,,23.0,25.0,29.0,32.0,32.0,31.0,31.0,30.0,30.0,29.0,27.0,23.0,29.0,181.0,11.0,10.0,124.0,318.0,2410.0,46.0,13.0,58.0,0.0,0.0,1302.8315,,,PM2.5
354,354,355,Zhangjiakou,China,1468954,1434649,0.0239,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
355,355,356,Huainan,China,1461918,1437838,0.0167,,,154.61,3442.37,2.0,5.0,10.0,16.0,22.0,25.0,28.0,27.0,22.0,18.0,10.0,4.0,16.0,,,,,,,,,,,,10710.3777,,,
356,356,357,Asansol,India,1453747,1431260,0.0157,326,,205.21,6005.35,19.0,22.0,27.0,31.0,32.0,31.0,29.0,29.0,29.0,27.0,23.0,19.0,27.0,152.0188679245283,28.069182389937108,15.654088050314465,74.9119496855346,140.64779874213838,872.1572327044025,19.32075471698113,14.025157232704403,44.57232704402516,9.59119496855346,0.0,2337.9495,193.0,72.0,PM2.5
357,357,358,Chaozhou,China,1449830,1428383,0.015,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
358,358,359,Kota,India,1430870,1386877,0.0317,570.4,,205.21,6005.35,17.0,20.0,25.0,31.0,34.0,32.0,28.0,27.0,28.0,26.0,22.0,19.0,26.0,168.4493670886076,16.59493670886076,4.974683544303797,92.67088607594937,143.86075949367088,644.5822784810126,35.68987341772152,19.265822784810126,48.38607594936709,1.6962025316455696,0.0,2337.9495,280.0,70.0,PM2.5
359,359,360,San Diego,United States,1427720,1425780,0.0014,964.5,253.117,151.34,7301.07,14.0,15.0,15.0,17.0,18.0,19.0,21.0,22.0,21.0,19.0,17.0,14.0,18.0,63.503184713375795,27.261146496815286,0.28662420382165604,19.452229299363058,47.35031847133758,424.3312101910828,23.420382165605094,3.78343949044586,14.21656050955414,0.050955414012738856,0.0,66678.0263,177.0,27.0,PM2.5
360,360,361,Kharkiv,Ukraine,1425987,1429004,-0.0021,350,,142.87,3706.2,-4.0,-4.0,1.0,10.0,16.0,20.0,22.0,20.0,15.0,8.0,2.0,-3.0,8.0,85.9375,16.36875,2.4625,28.74375,38.7,195.9375,23.8375,0.01875,0.19375,0.0,0.0,3385.801,115.0,64.0,PM2.5
361,361,362,San Jose,Costa Rica,1420533,1399629,0.0149,469.7,334.6,300.05,9028.5,10.0,12.0,13.0,14.0,15.0,17.0,17.0,18.0,18.0,17.0,13.0,10.0,15.0,63.01875,12.56875,0.1625,18.7125,33.75,479.23125,23.38125,10.95625,25.16875,0.0,8.5625,12348.581,89.0,21.0,PM2.5
362,362,363,Chon Buri,Thailand,1417247,1398645,0.0133,,,178.84,7162.56,23.0,26.0,28.0,30.0,30.0,29.0,29.0,28.0,28.0,27.0,26.0,23.0,27.0,,,,,,,,,,,,7825.9378,,,
363,363,364,Allahabad,India,1415463,1393723,0.0156,365,,205.21,6005.35,,,,,,,,,,,,,,168.94267515923568,8.777070063694268,6.292993630573249,91.97452229299363,150.0,1224.5987261146497,36.439490445859875,9.070063694267516,29.611464968152866,59.961783439490446,0.0,2337.9495,216.0,40.0,PM2.5
364,364,365,Gwalior,India,1409820,1378375,0.0228,289,,205.21,6005.35,15.0,19.0,25.0,30.0,35.0,34.0,31.0,30.0,30.0,27.0,22.0,17.0,26.0,128.6375,18.375,6.175,53.725,87.64375,922.85,5.15625,6.05,8.15625,2.65625,0.0,2337.9495,187.0,23.0,PM2.5
365,365,366,Ottawa,Canada,1407928,1393086,0.0107,2.790,58.982,139.81,5337.14,-10.0,-8.0,-2.0,6.0,14.0,19.0,21.0,20.0,15.0,8.0,2.0,-5.0,7.0,50.81012658227848,20.911392405063292,0.620253164556962,13.626582278481013,28.39240506329114,190.81645569620252,17.17721518987342,0.0189873417721519,0.03164556962025317,0.0189873417721519,0.0,48137.4033,112.0,28.0,PM2.5
366,366,367,Zurich,Switzerland,1407572,1395356,0.0088,87.88,,91.86,2046.53,1.0,1.0,6.0,11.0,14.0,18.0,20.0,19.0,15.0,11.0,6.0,2.0,10.0,23.81761006289308,18.28930817610063,0.012578616352201259,4.446540880503145,6.553459119496855,179.67295597484278,11.949685534591195,2.4779874213836477,7.685534591194968,0.0,0.0,84986.8063,44.0,13.0,O3
367,367,368,Belgrade,Serbia,1401786,1397939,0.0028,360,17.4,109.9,3127.84,3.0,4.0,9.0,14.0,19.0,22.0,25.0,24.0,19.0,14.0,9.0,4.0,14.0,89.74375,8.19375,10.73125,30.44375,33.1,638.80625,20.4875,0.0,0.0,0.0,0.0,6540.4625,130.0,62.0,PM2.5
368,368,369,Amritsar,India,1400311,1377371,0.0167,139,,205.21,6005.35,11.0,15.0,20.0,26.0,31.0,32.0,31.0,30.0,28.0,25.0,19.0,13.0,23.0,171.46835443037975,10.417721518987342,4.6075949367088604,93.0253164556962,160.6139240506329,771.9810126582279,22.848101265822784,8.069620253164556,21.22151898734177,0.8734177215189873,0.0,2337.9495,384.0,95.0,PM2.5
369,369,370,Joao Pessoa,Brazil,1393345,1378249,0.011,211.5,,175.56,5556.94,29.0,29.0,29.0,28.0,27.0,26.0,26.0,26.0,27.0,28.0,28.0,29.0,28.0,52.276729559748425,21.38364779874214,0.32075471698113206,13.345911949685535,24.842767295597483,90.38993710691824,1.150943396226415,0.08176100628930817,0.33962264150943394,0.006289308176100629,0.0,9638.1461,194.0,44.0,PM2.5
370,370,371,Yiwu,China,1386791,1334356,0.0393,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
371,371,372,Basra,Iraq,1381731,1352210,0.0218,181,,,,12.0,15.0,20.0,26.0,33.0,36.0,38.0,37.0,33.0,28.0,19.0,13.0,26.0,51.2,22.2,0.4,13.4,25.4,82.6,0.8,0.0,0.0,0.0,0.0,5996.5007,,,PM2.5
372,372,373,Taizhou Jiangsu,China,1381569,1348056,0.0249,5.787,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
373,373,374,Nouakchott,Mauritania,1372244,1314636,0.0438,1.036,,,,22.0,24.0,25.0,26.0,27.0,28.0,28.0,29.0,30.0,30.0,27.0,23.0,27.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.0593,,,PM2.5
374,374,375,Queretaro,Mexico,1364446,1339103,0.0189,363,,176.1,7044.33,14.0,16.0,18.0,20.0,22.0,22.0,21.0,21.0,20.0,18.0,16.0,14.0,18.0,101.30817610062893,21.534591194968552,8.949685534591195,35.39622641509434,111.43396226415095,1514.867924528302,12.528301886792454,0.0,0.0,0.0,0.0,9962.5973,154.0,53.0,PM2.5
375,375,376,Taian Shandong,China,1364154,1338828,0.0189,7.762,,154.61,3442.37,,,,,,,,,,,,,,74.54375,34.64375,2.15,23.48125,52.00625,276.51875,24.9625,4.275,14.00625,0.0,0.0,10710.3777,143.0,33.0,PM2.5
376,376,377,Homs,Syria,1362480,1335804,0.02,48,,,,8.0,10.0,14.0,18.0,23.0,27.0,30.0,30.0,27.0,22.0,15.0,9.0,19.0,70.57142857142857,15.714285714285714,0.7142857142857143,12.0,33.142857142857146,101.0,11.428571428571429,2.0,6.428571428571429,0.0,0.0,1212.7072,,,PM2.5
377,377,378,Copenhagen,Denmark,1358608,1346485,0.009,88.25,134.4,88.37,1654.14,1.0,1.0,3.0,7.0,12.0,15.0,18.0,17.0,14.0,10.0,5.0,2.0,9.0,64.41772151898734,12.259493670886076,0.22151898734177214,18.645569620253166,30.70253164556962,301.6645569620253,21.518987341772153,32.79746835443038,23.77848101265823,0.0,0.0,62708.9821,81.0,48.0,PM2.5
378,378,379,Konya,Turkey,1356280,1328136,0.0212,38.873,,191.94,5939.33,1.0,3.0,6.0,11.0,16.0,20.0,24.0,24.0,19.0,14.0,7.0,3.0,12.0,131.29299363057325,9.853503184713375,11.522292993630574,66.69426751592357,89.12101910828025,698.2611464968153,29.222929936305732,0.3375796178343949,0.3821656050955414,0.0,0.0,9519.3901,277.0,38.0,PM2.5
379,379,380,Bucaramanga,Colombia,1348882,1331453,0.0131,,,198.24,4608.85,23.0,23.0,23.0,23.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,,,,,,,,,,,,6881.97,,,
380,380,381,Dhanbad,India,1348238,1331186,0.0128,275,,205.21,6005.35,19.0,22.0,27.0,31.0,32.0,31.0,29.0,29.0,29.0,27.0,23.0,19.0,27.0,160.96835443037975,26.025316455696203,11.41139240506329,81.24683544303798,148.18354430379748,1051.2848101265822,26.21518987341772,11.253164556962025,43.34177215189873,6.886075949367089,0.0,2337.9495,195.0,66.0,PM2.5
381,381,382,Weihai,China,1347865,1304315,0.0334,,,154.61,3442.37,0.0,1.0,4.0,9.0,15.0,18.0,22.0,24.0,22.0,17.0,9.0,2.0,12.0,,,,,,,,,,,,10710.3777,,,
382,382,383,Dallas,United States,1347120,1345340,0.0013,620.4,,151.34,7301.07,,,,,,,,,,,,,,61.554140127388536,18.101910828025478,0.6050955414012739,17.75796178343949,50.86624203821656,169.15923566878982,22.305732484076433,1.7898089171974523,10.0828025477707,0.10828025477707007,0.0,66678.0263,177.0,35.0,PM2.5
383,383,384,Ganzhou,China,1347065,1285039,0.0483,7.434,,154.61,3442.37,,,,,,,,,,,,,,101.74842767295597,35.40880503144654,4.610062893081761,35.880503144654085,72.77358490566037,849.4528301886793,17.79245283018868,0.0440251572327044,0.34591194968553457,0.0,0.0,10710.3777,134.0,36.0,PM2.5
384,384,385,Adelaide,Australia,1345445,1336403,0.0068,3.260,64.461,147.71,5701.5,24.0,23.0,21.0,17.0,14.0,12.0,11.0,12.0,15.0,17.0,20.0,22.0,17.0,40.9375,19.63125,0.20625,10.20625,31.26875,77.275,22.34375,0.0,0.0,0.0,0.0,57447.1711,108.0,14.0,PM2.5
385,385,386,Hai Phong,Vietnam,1341015,1300088,0.0315,1.562,,109.53,3536.19,,,,,,,,,,,,,,128.48125,38.275,17.25625,53.59375,65.0375,515.09375,16.68125,0.0,0.0,0.0,0.0,2876.3915,198.0,48.0,PM2.5
386,386,387,Mombasa,Kenya,1340913,1295975,0.0347,294.7,,271.87,8106.21,28.0,28.0,29.0,28.0,26.0,25.0,24.0,24.0,25.0,26.0,27.0,28.0,27.0,46.63694267515923,27.18471337579618,2.286624203821656,12.477707006369426,19.853503184713375,129.6815286624204,2.445859872611465,0.0,0.0,0.0,0.0,1984.4433,152.0,20.0,PM2.5
387,387,388,Taizhong,Taiwan,1338086,1320591,0.0132,,,113.41,3245.35,,,,,,,,,,,,,,,,,,,,,,,,,26564.4408,,,
388,388,389,Maceio,Brazil,1336999,1323039,0.0106,,,175.56,5556.94,27.0,27.0,27.0,27.0,26.0,25.0,24.0,24.0,24.0,25.0,26.0,27.0,26.0,,,,,,,,,,,,9638.1461,,,
389,389,390,Cochabamba,Bolivia,1336752,1303907,0.0252,291,,,,19.0,19.0,19.0,18.0,16.0,14.0,14.0,16.0,18.0,20.0,20.0,20.0,18.0,57.166666666666664,30.333333333333332,5.5,17.333333333333332,25.666666666666668,232.5,6.5,0.0,0.0,0.0,0.0,3976.3575,,,PM2.5
390,390,391,Niamey,Niger,1335700,1291848,0.0339,239.3,,,,25.0,28.0,32.0,35.0,35.0,32.0,30.0,28.0,30.0,31.0,29.0,25.0,30.0,,,,,,,,,,,,422.9071,,,
391,391,392,Suweon,South Korea,1331826,1311321,0.0156,,,146.1,2766.2,,,,,,,,,,,,,,,,,,,,,,,,,33999.6818,,,
392,392,393,Samut Prakan,Thailand,1324319,1306937,0.0133,,,178.84,7162.56,26.0,29.0,31.0,32.0,31.0,30.0,30.0,29.0,29.0,29.0,28.0,26.0,29.0,,,,,,,,,,,,7825.9378,,,
393,393,394,Joinville,Brazil,1319042,1303141,0.0122,,,175.56,5556.94,22.0,22.0,21.0,19.0,16.0,15.0,14.0,16.0,16.0,18.0,20.0,21.0,18.0,,,,,,,,,,,,9638.1461,,,
394,394,395,Jiaxing,China,1318418,1259844,0.0465,4.009,,154.61,3442.37,,,,,,,,,,,,,,113.9367088607595,24.00632911392405,3.829113924050633,43.80379746835443,79.84177215189874,766.0316455696203,34.462025316455694,0.0,0.0,0.0,0.0,10710.3777,175.0,42.0,PM2.5
395,395,396,Kaifeng,China,1317530,1274287,0.0339,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
396,396,397,Helsinki,Finland,1316757,1304851,0.0091,213.8,90.8,88.6,1811.54,-4.0,-4.0,-1.0,4.0,10.0,15.0,18.0,16.0,11.0,6.0,2.0,-2.0,6.0,63.99363057324841,13.719745222929935,0.643312101910828,18.547770700636942,34.70700636942675,217.46496815286625,26.012738853503183,0.0,0.0,1.2229299363057324,0.0,52131.2604,109.0,44.0,PM2.5
